,year,month,day,time_cat,time_num,time_cos,time_sin,day_cat,day_num,day_cos,day_sin,weekend,location_start,location_end
28,2017,5,24,12.45:27.0,0.5479166666666667,-0.9550199444571865,-0.2965415749755712,Wednesday,0.3639880952380952,-0.6565293360448562,0.7543004911257186,0,u0qjdq,u0qjf9
29,2017,5,24,12.466666666666667:28.0,0.5493055555555556,-0.9523957996432784,-0.30486429902801093,Wednesday,0.364186507936508,-0.6574691847020449,0.7534814338570185,0,u0qjdq,u0qjf9
30,2017,5,24,12.466666666666667:28.0,0.5493055555555556,-0.9523957996432784,-0.30486429902801093,Wednesday,0.364186507936508,-0.6574691847020449,0.7534814338570185,0,u0qjdq,u0qjf9
31,2017,5,24,12.466666666666667:28.0,0.5493055555555556,-0.9523957996432784,-0.30486429902801093,Wednesday,0.364186507936508,-0.6574691847020449,0.7534814338570185,0,u0qjdq,u0qjf9
32,2017,5,24,12.466666666666667:28.0,0.5493055555555556,-0.9523957996432784,-0.30486429902801093,Wednesday,0.364186507936508,-0.6574691847020449,0.7534814338570185,0,u0qjdq,u0qjf9
33,2017,5,24,12.466666666666667:28.0,0.5493055555555556,-0.9523957996432784,-0.30486429902801093,Wednesday,0.364186507936508,-0.6574691847020449,0.7534814338570185,0,u0qjdq,u0qjf9
34,2017,5,24,12.483333333333333:29.0,0.5506944444444445,-0.949699126201877,-0.3131638064837496,Wednesday,0.3643849206349206,-0.6584080115401476,0.7526612055498468,0,u0qjdq,u0qjf9
35,2017,5,24,12.483333333333333:29.0,0.5506944444444445,-0.949699126201877,-0.3131638064837496,Wednesday,0.3643849206349206,-0.6584080115401476,0.7526612055498468,0,u0qjdq,u0qjf9
36,2017,5,24,12.483333333333333:29.0,0.5506944444444445,-0.949699126201877,-0.3131638064837496,Wednesday,0.3643849206349206,-0.6584080115401476,0.7526612055498468,0,u0qjdq,u0qjf9
37,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
38,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
39,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
40,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
41,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
42,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
43,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
44,2017,5,24,12.5:30.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
45,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
46,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
47,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
48,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
49,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
50,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
51,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
52,2017,5,24,12.516666666666667:31.0,0.5534722222222223,-0.9440890203927841,-0.3296906452627876,Wednesday,0.364781746031746,-0.6602825939243012,0.7510172409210033,0,u0qjdq,u0qjf9
53,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
54,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
55,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
56,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
57,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
58,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
59,2017,5,24,12.533333333333333:32.0,0.5548611111111111,-0.9411760152563705,-0.3379167180033272,Wednesday,0.36498015873015877,-0.6612183465569321,0.750193507154332,0,u0qjdq,u0qjf9
60,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
61,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
62,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
63,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
64,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
65,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
66,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
67,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
68,2017,5,24,12.55:33.0,0.55625,-0.938191335922484,-0.3461170570774931,Wednesday,0.3651785714285714,-0.662153071543641,0.7493686074591874,0,u0qjdq,u0qjf9
69,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
70,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
71,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
72,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
73,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
74,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
75,2017,5,24,12.566666666666666:34.0,0.5576388888888889,-0.9351352096860117,-0.35429103799771583,Wednesday,0.36537698412698416,-0.6630867674317077,0.7485425431176029,0,u0qjdq,u0qjf9
76,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
77,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
78,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
79,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
80,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
81,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
82,2017,5,24,12.583333333333334:35.0,0.5590277777777778,-0.9320078692827986,-0.3624380382837015,Wednesday,0.3655753968253968,-0.6640194327700082,0.7477153154134244,0,u0qjdq,u0qjf9
83,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
84,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
85,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
86,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
87,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
88,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
89,2017,5,24,12.6:36.0,0.5604166666666667,-0.9288095528719243,-0.37055743750983605,Wednesday,0.36577380952380956,-0.664951066109023,0.7468869256323032,0,u0qjdq,u0qjf9
90,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
91,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
92,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
93,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
94,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
95,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
96,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
97,2017,5,24,12.616666666666667:37.0,0.5618055555555556,-0.9255405040175665,-0.3786486173524327,Wednesday,0.3659722222222222,-0.6658816660008342,0.7460573750616997,0,u0qjdq,u0qjf9
98,2017,5,24,12.633333333333333:38.0,0.5631944444444444,-0.9222009716704518,-0.38671096163682067,Wednesday,0.36617063492063495,-0.6668112309991319,0.7452266649908754,0,u0qjdq,u0qjf9
99,2017,5,24,12.633333333333333:38.0,0.5631944444444444,-0.9222009716704518,-0.38671096163682067,Wednesday,0.36617063492063495,-0.6668112309991319,0.7452266649908754,0,u0qjdq,u0qjf9
100,2017,5,24,12.633333333333333:38.0,0.5631944444444444,-0.9222009716704518,-0.38671096163682067,Wednesday,0.36617063492063495,-0.6668112309991319,0.7452266649908754,0,u0qjdq,u0qjf9
101,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
102,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
103,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
104,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
105,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
106,2017,5,24,12.933333333333334:56.0,0.5881944444444445,-0.8503522249955628,-0.5262139236518696,Wednesday,0.3697420634920635,-0.6833647950552356,0.7300770896823949,0,u0qjdq,u0qjf9
107,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
108,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
109,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
110,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
111,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
112,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
113,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
114,2017,5,24,12.95:57.0,0.5895833333333333,-0.8457278217039732,-0.5336145159156115,Wednesday,0.3699404761904762,-0.6842744244302938,0.7292245964520054,0,u0qjdq,u0qjf9
115,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
116,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
117,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
118,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
119,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
120,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
121,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
122,2017,5,24,12.966666666666667:58.0,0.5909722222222222,-0.8410390129643925,-0.5409744713679938,Wednesday,0.3701388888888889,-0.6851829903263591,0.7283709698824002,0,u0qjdq,u0qjf9
123,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
124,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
125,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
126,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
127,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
128,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
129,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
130,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
131,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
132,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
133,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
134,2017,5,24,12.983333333333333:59.0,0.5923611111111111,-0.8362861558477597,-0.5482932295199137,Wednesday,0.37033730158730155,-0.6860904913313651,0.727516211300261,0,u0qjdq,u0qjf9
135,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
136,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
137,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
138,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
139,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
140,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
141,2017,5,24,13.0:00.0,0.5520833333333334,-0.9469301294951057,-0.32143946530316153,Wednesday,0.36458333333333337,-0.6593458151000688,0.7518398074789774,0,u0qjdq,u0qjf9
